50101 - Cargill B.V.,50101,Cargill B.V.,24905,cooprabed,Cote d'Ivoire,11/26/2025,1499,1282,2674,240,144701,143838,,2530,,29,29,,,9,1,9,0
50101 - Cargill B.V.,50101,Cargill B.V.,24908,agrial,Cote d'Ivoire,11/26/2025,1406,842,1845,483,17983,17908,,,,30,30,,,6,5,6,0
50101 - Cargill B.V.,50101,Cargill B.V.,24909,coopaweb,Cote d'Ivoire,11/26/2025,2012,3675,5651,387,171350,170818,,3365,,29,29,,,47,3,41,0
50101 - Cargill B.V.,50101,Cargill B.V.,24910,scoopalo,Cote d'Ivoire,11/26/2025,678,778,654,836,74958,74165,,1207,,29,29,,,10,4,10,0
50101 - Cargill B.V.,50101,Cargill B.V.,24911,soceda,Cote d'Ivoire,11/26/2025,,838,596,296,28730,28663,,1947,,29,29,,,0,5,0,0
50101 - Cargill B.V.,50101,Cargill B.V.,24912,yawoube,Cote d'Ivoire,11/26/2025,2568,1792,3321,1470,43692,43617,,1,,30,30,,,21,12,20,0
50101 - Cargill B.V.,50101,Cargill B.V.,24913,socoopagagny,Cote d'Ivoire,11/26/2025,1029,3330,3575,910,180631,178716,,3591,,29,29,,,9,3,8,0
50101 - Cargill B.V.,50101,Cargill B.V.,24918,cayat,Cote d'Ivoire,11/26/2025,1270,1910,2495,1232,58003,57736,,,,35,35,,,46,39,44,1
50101 - Cargill B.V.,50101,Cargill B.V.,24932,socodd,Cote d'Ivoire,11/26/2025,3170,1845,4584,969,70309,69766,,1,,32,32,,,48,4,45,2
50101 - Cargill B.V.,50101,Cargill B.V.,24939,ecofab,Cote d'Ivoire,11/26/2025,397,1002,1183,121,64619,64413,,1482,,29,29,,,11,5,11,0
50101 - Cargill B.V.,50101,Cargill B.V.,25004,cabdcoop,Cote d'Ivoire,11/26/2025,458,276,675,111,67533,67066,,612,,31,31,,,12,5,12,1
50101 - Cargill B.V.,50101,Cargill B.V.,25037,ampenim,Ghana,11/26/2025,2891,46,4911,1367,98843,98747,,3875,,63,63,,,39,66,30,0
50101 - Cargill B.V.,50101,Cargill B.V.,25039,anhwiaso,Ghana,11/26/2025,5762,849,14464,2714,199290,199097,,16827,,63,63,,,76,64,57,0
50101 - Cargill B.V.,50101,Cargill B.V.,25041,asawinso,Ghana,11/26/2025,5441,527,13031,1727,193119,192512,,13481,,62,62,,,68,125,25,0
50101 - Cargill B.V.,50101,Cargill B.V.,25043,asempaneye,Ghana,11/26/2025,3423,249,7886,1089,118463,118185,,4642,,59,59,,,50,93,28,1
50101 - Cargill B.V.,50101,Cargill B.V.,25045,awaso,Ghana,11/26/2025,6434,3059,13446,5632,152251,152043,,14007,,87,87,,,58,95,53,1
50101 - Cargill B.V.,50101,Cargill B.V.,25047,debisoa,Ghana,11/26/2025,3785,432,7543,1112,128292,128203,,3759,,64,64,,,48,81,27,1
50101 - Cargill B.V.,50101,Cargill B.V.,25049,debisob,Ghana,11/26/2025,1365,97,2243,492,49242,49059,,1370,,64,64,,,32,44,26,1
50101 - Cargill B.V.,50101,Cargill B.V.,25051,essam,Ghana,11/26/2025,1975,306,4112,857,86882,86438,,10242,,64,64,,,49,52,36,1
50101 - Cargill B.V.,50101,Cargill B.V.,25053,wiawso,Ghana,11/26/2025,6023,2359,14432,3415,161033,160560,,14554,,61,61,,,70,90,59,1
50101 - Cargill B.V.,50101,Cargill B.V.,25057,nyinahin,Ghana,11/26/2025,3411,402,5874,1518,127396,126739,,5679,,62,62,,,33,83,23,2
50101 - Cargill B.V.,50101,Cargill B.V.,25067,bangassina,Cameroon,11/26/2025,944,8008,3405,9914,44318,43284,,,,6,6,,,0,1,0,0
50101 - Cargill B.V.,50101,Cargill B.V.,25071,ebolowa,Cameroon,11/26/2025,3520,4406,5944,5872,22089,21946,,,,5,5,,,,,,0
50101 - Cargill B.V.,50101,Cargill B.V.,25073,sangmelima,Cameroon,11/26/2025,3337,4546,6467,3862,23856,23824,,,,4,4,,,,,,0
50101 - Cargill B.V.,50101,Cargill B.V.,25075,kumba,Cameroon,11/26/2025,2776,2763,4021,5712,228883,224595,,,,6,6,,,0,1,0,0
50101 - Cargill B.V.,50101,Cargill B.V.,25077,tombel,Cameroon,11/26/2025,4277,801,5048,1677,40301,40028,,,,4,4,,,0,2,0,0
50101 - Cargill B.V.,50101,Cargill B.V.,25079,bachuo,Cameroon,11/26/2025,,1811,0,2878,0,0,,,,23,23,,,,,,1
50101 - Cargill B.V.,50101,Cargill B.V.,25081,munyenge,Cameroon,11/26/2025,29,4075,964,7220,0,0,,,,5,5,,,,,,0
50101 - Cargill B.V.,50101,Cargill B.V.,25083,yokadouma,Cameroon,11/26/2025,1098,2440,3436,149,15463,15439,,,,4,4,,,,,,0
50101 - Cargill B.V.,50101,Cargill B.V.,25091,cabf,Cote d'Ivoire,11/26/2025,867,389,1247,17,12661,12630,,,,28,28,,,4,2,4,0
50101 - Cargill B.V.,50101,Cargill B.V.,25093,cadesa,Cote d'Ivoire,11/26/2025,1187,1285,2643,109,74850,74541,,,,33,33,,,13,1,13,0
50101 - Cargill B.V.,50101,Cargill B.V.,25095,ecsp,Cote d'Ivoire,11/26/2025,,2050,824,1317,0,0,,,,29,29,,,0,4,0,0
50101 - Cargill B.V.,50101,Cargill B.V.,25126,ntui,Cameroon,11/26/2025,2062,381,3101,713,97234,96635,,10293,,4,4,,,,,,0
50101 - Cargill B.V.,50101,Cargill B.V.,25128,obala,Cameroon,11/26/2025,3437,1663,6368,2701,70181,67961,,27154,,6,6,,,,,,0
50101 - Cargill B.V.,50101,Cargill B.V.,25130,bafia,Cameroon,11/26/2025,4083,6797,5376,12838,102882,102012,,39265,,8,8,,,0,1,0,0
50101 - Cargill B.V.,50101,Cargill B.V.,25176,cpt,Brazil,11/26/2025,1412,554,5719,1014,95055,1,,,,90,90,,,476,452,409,2
50101 - Cargill B.V.,50101,Cargill B.V.,25214,bokito,Cameroon,11/26/2025,2463,456,3248,1130,32869,31592,,,,4,4,,,,,,0
50101 - Cargill B.V.,50101,Cargill B.V.,25215,makenene,Cameroon,11/26/2025,2081,1166,2756,2556,17688,17605,,,,4,4,,,0,1,0,0
50101 - Cargill B.V.,50101,Cargill B.V.,25219,talba,Cameroon,11/26/2025,1455,86,1591,183,49023,48756,,,,4,4,,,0,22,0,0
50101 - Cargill B.V.,50101,Cargill B.V.,25226,cabid,Cote d'Ivoire,11/26/2025,1208,138,1418,6,105287,104948,,,,28,28,,,10,0,7,1
50101 - Cargill B.V.,50101,Cargill B.V.,25227,baracoopca,Cote d'Ivoire,11/26/2025,1980,863,2661,223,83152,82997,,,,26,26,,,14,2,13,1
50101 - Cargill B.V.,50101,Cargill B.V.,25230,coopanam,Cote d'Ivoire,11/26/2025,1520,372,1764,127,55804,55614,,,,28,28,,,11,2,11,1
50101 - Cargill B.V.,50101,Cargill B.V.,25231,socods,Cote d'Ivoire,11/26/2025,569,338,839,100,34912,34902,,,,27,27,,,18,1,18,1
50101 - Cargill B.V.,50101,Cargill B.V.,25234,ecam,Cote d'Ivoire,11/26/2025,4085,174,5030,252,30614,30531,,,,32,32,,,9,9,8,1
50101 - Cargill B.V.,50101,Cargill B.V.,25235,ecafhs,Cote d'Ivoire,11/26/2025,2187,767,3018,0,91537,91481,,,,27,27,,,19,1,15,1
50101 - Cargill B.V.,50101,Cargill B.V.,25237,coopad,Cote d'Ivoire,11/26/2025,2198,187,2330,136,159798,159644,,,,25,25,,,12,1,9,1
50101 - Cargill B.V.,50101,Cargill B.V.,25239,ek,Cote d'Ivoire,11/26/2025,,554,0,645,0,0,,,,25,25,,,0,9,0,0
50101 - Cargill B.V.,50101,Cargill B.V.,25241,scoowend,Cote d'Ivoire,11/26/2025,592,160,726,26,43944,43443,,,,26,26,,,6,2,5,1
50101 - Cargill B.V.,50101,Cargill B.V.,25250,cbfd,Brazil,11/26/2025,134,,534,1,0,0,,,,5,5,,,,,,1
50101 - Cargill B.V.,50101,Cargill B.V.,25260,ecspduekoue,Cote d'Ivoire,11/26/2025,3844,122,3377,596,89352,89072,,,,29,29,,,19,0,15,1
50101 - Cargill B.V.,50101,Cargill B.V.,25262,sama,Cote d'Ivoire,11/26/2025,750,60,804,11,8175,8163,,,,25,25,,,6,1,6,1
50101 - Cargill B.V.,50101,Cargill B.V.,25263,ecag,Cote d'Ivoire,11/26/2025,451,180,638,18,16034,15932,,,,25,25,,,4,3,4,1
50101 - Cargill B.V.,50101,Cargill B.V.,25266,newedubiase,Ghana,11/26/2025,5001,1,7841,2836,95739,94066,,1704,,49,49,,,47,95,29,0
50101 - Cargill B.V.,50101,Cargill B.V.,25267,ashantibekwai,Ghana,11/26/2025,3829,,6125,2169,71729,71175,,988,,47,47,,,53,30,22,0
50101 - Cargill B.V.,50101,Cargill B.V.,25270,assinfosu,Ghana,11/26/2025,3561,2,6913,1395,83090,82546,,1073,,44,44,,,36,38,28,0
50101 - Cargill B.V.,50101,Cargill B.V.,25429,ccce,Ecuador,11/26/2025,1047,532,3054,13,0,0,,,,17,17,,,4,0,4,1
50101 - Cargill B.V.,50101,Cargill B.V.,26003,cafuc,Cote d'Ivoire,11/26/2025,982,22,1069,0,47303,47080,,,,27,27,,,13,2,13,0
50101 - Cargill B.V.,50101,Cargill B.V.,26005,cabag,Cote d'Ivoire,11/26/2025,966,1,1003,16,32540,32502,,,,30,30,,,6,1,6,0
50101 - Cargill B.V.,50101,Cargill B.V.,26006,cagb,Cote d'Ivoire,11/26/2025,1009,2,1087,0,52117,51876,,,,27,27,,,8,1,8,0
50101 - Cargill B.V.,50101,Cargill B.V.,26008,calb,Cote d'Ivoire,11/26/2025,756,57,741,129,52730,52593,,,,26,26,,,9,2,9,0
50101 - Cargill B.V.,50101,Cargill B.V.,26010,caproblo,Cote d'Ivoire,11/26/2025,1210,188,1222,186,71719,71339,,,,27,27,,,7,2,7,0
50101 - Cargill B.V.,50101,Cargill B.V.,26012,ceaa,Cote d'Ivoire,11/26/2025,1005,95,1083,38,57810,57579,,,,28,28,,,6,1,6,0
50101 - Cargill B.V.,50101,Cargill B.V.,26014,lag,Cote d'Ivoire,11/26/2025,1720,168,1969,47,79040,78421,,,,28,28,,,21,1,21,0
50101 - Cargill B.V.,50101,Cargill B.V.,26016,coopaths,Cote d'Ivoire,11/26/2025,841,192,990,53,38854,38051,,,,29,29,,,6,2,6,0
50101 - Cargill B.V.,50101,Cargill B.V.,26018,djouman,Cote d'Ivoire,11/26/2025,1056,6,1036,107,24881,24810,,,,27,27,,,6,0,6,0
50101 - Cargill B.V.,50101,Cargill B.V.,26020,ecamkossou,Cote d'Ivoire,11/26/2025,1593,710,2124,188,20214,19641,,,,29,29,,,13,2,11,0
50101 - Cargill B.V.,50101,Cargill B.V.,26022,ecao,Cote d'Ivoire,11/26/2025,1094,14,1106,2,21332,21258,,,,28,28,,,8,4,8,0
50101 - Cargill B.V.,50101,Cargill B.V.,26024,scoopamou,Cote d'Ivoire,11/26/2025,360,1095,1453,3,28977,28952,,,,27,27,,,5,0,5,0
50101 - Cargill B.V.,50101,Cargill B.V.,26026,ekmbatto,Cote d'Ivoire,11/26/2025,,,0,0,0,0,,,,25,25,,,,,,0
50101 - Cargill B.V.,50101,Cargill B.V.,26028,socaba,Cote d'Ivoire,11/26/2025,959,570,1289,240,12699,12668,,,,30,30,,,11,1,10,0
50101 - Cargill B.V.,50101,Cargill B.V.,26030,soceadahs,Cote d'Ivoire,11/26/2025,1524,410,1935,15,76535,76152,,,,28,28,,,5,0,5,0
50101 - Cargill B.V.,50101,Cargill B.V.,26032,socopans,Cote d'Ivoire,11/26/2025,1345,35,1154,241,23347,23111,,,,30,30,,,12,4,12,0
50101 - Cargill B.V.,50101,Cargill B.V.,26042,scoopuf,Cote d'Ivoire,11/26/2025,741,49,802,2,36555,36171,,,,28,28,,,7,1,7,0
50101 - Cargill B.V.,50101,Cargill B.V.,26044,scaod,Cote d'Ivoire,11/26/2025,700,172,854,136,11194,11141,,,,26,26,,,6,0,6,0
50101 - Cargill B.V.,50101,Cargill B.V.,26046,mindobie,Cote d'Ivoire,11/26/2025,636,155,829,0,13511,13499,,,,27,27,,,6,0,5,0
50101 - Cargill B.V.,50101,Cargill B.V.,26048,rasso,Cote d'Ivoire,11/26/2025,997,311,981,530,34807,34597,,,,27,27,,,18,0,18,0
50101 - Cargill B.V.,50101,Cargill B.V.,26107,akimoda,Ghana,11/26/2025,3247,11,4467,1548,45071,43862,,2079,,37,37,,,48,39,34,0
50101 - Cargill B.V.,50101,Cargill B.V.,26109,bremanasikuma,Ghana,11/26/2025,4268,,5333,2804,58585,57632,,3032,,40,40,,,29,47,29,0
50101 - Cargill B.V.,50101,Cargill B.V.,26269,botmakak,Cameroon,11/26/2025,2520,1166,2686,1000,5864,5853,,,,5,5,,,,,,0
50101 - Cargill B.V.,50101,Cargill B.V.,26436,ecab,Cote d'Ivoire,11/26/2025,1766,7,1807,7,5119,5076,,,,16,16,,,7,1,7,0
50101 - Cargill B.V.,50101,Cargill B.V.,26801,of,Madagascar,11/26/2025,236,,0,236,302,279,416,2368,,5,5,,,4,3,4,1
50101 - Cargill B.V.,50101,Cargill B.V.,26851,twifopraso,Ghana,11/26/2025,2401,,2876,2094,12449,12317,,2844,,24,24,,,25,19,20,0
50101 - Cargill B.V.,50101,Cargill B.V.,26857,bogoso,Ghana,11/26/2025,2352,,1206,2064,12521,12084,,2657,,27,27,,,42,24,40,0
50103 - Red River Foods Ghana Limited,50103,Red River Foods Ghana Limited,24787,rrf,Ghana,11/26/2025,6367,,6479,2421,1923,0,,7200,3,3,3,,40,4,52,4,1
50103 - Red River Foods Ghana Limited,50103,Red River Foods Ghana Limited,24788,rrfbn,Benin,11/26/2025,704,,848,3,0,0,,718,1,1,1,,,,,,0
50103 - Red River Foods Ghana Limited,50103,Red River Foods Ghana Limited,24789,rrfivc,Cote d'Ivoire,11/26/2025,906,,991,1,0,0,,2122,1,1,1,,,0,9,0,0
50104 - OTC Organics B.V.,50104,OTC Organics B.V.,24780,otccolombia,Colombia,11/26/2025,60,,42,21,889,0,49,4,2,10,2,8,1,1,3,1,1
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,10011,gcbscuw,Cote d'Ivoire,11/26/2025,474,50,422,108,7451,7358,850,1917,3,1,1,,4,0,2,0,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,10012,gcbsocag,Cote d'Ivoire,11/26/2025,457,341,568,290,17877,17828,136,3480,3,1,1,,5,1,0,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,10013,gcbsocas,Cote d'Ivoire,11/26/2025,511,72,559,17,6163,5904,173,3769,3,1,1,,5,1,1,1,1
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,24760,gcbcoopabak,Cote d'Ivoire,11/26/2025,448,1155,437,1165,14651,14606,10,2275,4,1,1,,5,2,0,2,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,24765,gcbsocaya,Cote d'Ivoire,11/26/2025,455,476,508,327,7361,7031,259,2980,3,1,1,,4,1,0,1,1
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,24766,gcbscafud,Cote d'Ivoire,11/26/2025,718,117,854,0,4972,4872,554,2716,3,1,1,,5,1,6,1,4
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,24767,gcbsocojaak,Cote d'Ivoire,11/26/2025,819,60,873,27,9650,9418,82,4998,3,1,1,,8,0,2,0,1
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,24768,gcbsocoopan,Cote d'Ivoire,11/26/2025,606,599,1126,5,6150,6091,321,3241,3,1,1,,6,1,4,1,2
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,24769,gcbsocopal,Cote d'Ivoire,11/26/2025,580,195,665,126,9503,9467,191,3775,3,1,1,,5,1,0,1,1
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,25178,gcbecepag,Cote d'Ivoire,11/26/2025,1760,660,2434,9,4855,4820,165,1833,3,1,1,,7,1,8,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,25179,gcbscoops,Cote d'Ivoire,11/26/2025,707,319,1033,0,15590,15438,63,1641,3,1,1,,6,3,3,2,2
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26080,gcbscoabeg,Cote d'Ivoire,11/26/2025,500,,330,170,2399,2389,48,1,2,1,1,,6,1,7,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26149,gcbpsp,Cote d'Ivoire,11/26/2025,588,96,689,0,1786,1762,,,3,1,1,,6,1,6,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26153,gcbscapud,Cote d'Ivoire,11/26/2025,759,701,1568,0,19725,19338,,,1,1,1,,6,1,0,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26155,gcbscagrem,Cote d'Ivoire,11/26/2025,673,15,717,2,9401,9267,90,,1,1,1,,5,1,4,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26163,gcbsocopeck,Cote d'Ivoire,11/26/2025,511,24,675,0,0,0,,,1,1,1,,4,1,0,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26165,gcbscasb,Cote d'Ivoire,11/26/2025,799,128,927,0,0,0,,,1,1,1,,6,1,1,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26167,gcbscak,Cote d'Ivoire,11/26/2025,411,152,562,0,1,0,,,1,1,1,,5,1,0,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26217,gcbscaaci,Cote d'Ivoire,11/26/2025,418,6,434,0,8165,8026,,,1,1,1,,4,1,1,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26279,gcbscoapani,Cote d'Ivoire,11/26/2025,512,144,500,157,5357,5290,,,1,1,1,,5,1,4,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26358,gcbscaneb,Cote d'Ivoire,11/26/2025,508,2,512,0,12979,12806,,,1,1,1,,1,1,0,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26360,gcbscad,Cote d'Ivoire,11/26/2025,823,395,1250,0,0,0,,,1,1,1,,1,1,1,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26364,gcbscowend2,Cote d'Ivoire,11/26/2025,443,33,476,0,0,0,,,1,1,1,,1,0,2,0,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26366,gcbcaf2b,Cote d'Ivoire,11/26/2025,495,90,483,104,4789,4701,,,1,1,1,,1,1,1,1,1
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26368,gcbsocadja,Cote d'Ivoire,11/26/2025,467,1,554,0,0,0,,,1,1,1,,1,0,2,0,1
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26370,gcbcal2b,Cote d'Ivoire,11/26/2025,853,205,1138,0,4708,4520,,,1,1,1,,1,1,1,1,1
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26404,gcbsocob,Cote d'Ivoire,11/26/2025,496,3,499,0,0,0,,,1,1,1,,1,1,1,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,26841,gcbindonesia,Indonesia,11/26/2025,3372,280,2803,1248,18297,18297,1620,,10,4,4,,10,2,2,2,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,27542,gcbupaci,Cote d'Ivoire,11/26/2025,665,,665,0,0,0,,,2,3,3,,1,1,0,1,0
50114 - GCB Cocoa Singapore Pte. Ltd.,50114,GCB Cocoa Singapore Pte. Ltd.,27543,gcbscadog,Cote d'Ivoire,11/26/2025,617,,0,617,0,0,,,2,3,3,,1,1,0,1,0
50116 - Tatepa for Wakulima Tea Company Ltd.,50116,Tatepa for Wakulima Tea Company Ltd.,24806,watco,United Republic of Tanzania,11/26/2025,12475,,16801,11,1,0,3186,2513,5,4,4,,15,15,4,15,1
50120 - Sucden Coffee Netherlands B.V.,50120,Sucden Coffee Netherlands B.V.,24797,sucdencolombia,Colombia,11/26/2025,5103,29,8223,744,0,0,13899,79274,9,9,9,,22,22,34,22,2
50121 - TechnoServe Inc.,50121,TechnoServe Inc.,24801,takura,Zimbabwe,11/26/2025,1075,,68,391,0,0,2142,254,2,2,1,1,6,5,4,5,1
50124 - The Development Fund of Norway,50124,The Development Fund of Norway,24800,svvc,Ethiopia,11/26/2025,3589,,4390,227,13086,11244,5433,4428,8,5,5,,47,26,54,20,1
50125 - Acceso Impact Inc./Elevate Social Businesses,50125,Acceso Impact Inc./Elevate Social Businesses,10021,accesocolombia,Colombia,11/26/2025,5438,279,1335,176,5,0,10303,8309,7,7,7,,15,13,6,13,0
50125 - Acceso Impact Inc./Elevate Social Businesses,50125,Acceso Impact Inc./Elevate Social Businesses,24734,accesoelsalvador,El Salvador,11/26/2025,11933,1224,10596,18860,4121,0,38576,102388,24,20,20,,37,37,1,37,1
50125 - Acceso Impact Inc./Elevate Social Businesses,50125,Acceso Impact Inc./Elevate Social Businesses,24738,apec,Haiti,11/26/2025,30994,,3175,11196,4066,3503,55749,59806,8,8,8,,30,30,4,27,0
50125 - Acceso Impact Inc./Elevate Social Businesses,50125,Acceso Impact Inc./Elevate Social Businesses,26507,accesoguatemala,Guatemala,11/26/2025,67,,0,0,0,0,24,86,9,9,9,,,0,4,0,0
50127 - Tonys Chocolonely Factory B.V,50127,Tonys Chocolonely Factory B.V,25431,tonyssocoopacdi,Cote d'Ivoire,11/26/2025,2263,,2311,125,0,0,14,1998,3,3,3,,19,19,0,19,2
50127 - Tonys Chocolonely Factory B.V,50127,Tonys Chocolonely Factory B.V,25433,tonysecam,Cote d'Ivoire,11/26/2025,2469,,2510,1,1,0,,3099,3,3,3,,24,24,2,24,1
50128 - ESPEN Organics Senegal (EOSEN) SARL,50128,ESPEN Organics Senegal (EOSEN) SARL,25391,eosen,Senegal,11/26/2025,915,,908,11,8753,8625,280,2457,2,2,2,,4,9,11,4,1
50131 - CAMATIE (Fairtrade - FFA 4),50131,CAMATIE (Fairtrade - FFA 4),26105,camatieims,Cote d'Ivoire,11/26/2025,530,,37,493,0,0,,41,1,4,2,2,6,6,2,6,1
50131 - COOP CA CAGNAN (Fairtrade FFA 4),50131,COOP CA CAGNAN (Fairtrade FFA 4),25403,cagnanims,Cote d'Ivoire,11/26/2025,640,,559,118,0,0,,,,1,1,,,1,0,1,1
"50131 - COOP CA ECAAF, L Entreprise Cooperative Agricole dAffery",50131,"COOP CA ECAAF, L Entreprise Cooperative Agricole dAffery",26086,ecaafims,Cote d'Ivoire,11/26/2025,593,,0,603,0,0,,10,1,3,1,2,8,8,0,8,0
50131 - COOP CA YEYASSO Cooperative Agricole avec Conseil,50131,COOP CA YEYASSO Cooperative Agricole avec Conseil,25447,yeyassoims,Cote d'Ivoire,11/26/2025,5014,,3235,1811,4814,4691,15749,68115,2,4,2,2,23,39,5,45,2
50131 - COOP-CA CPSL,50131,COOP-CA CPSL,25417,cpslims,Cote d'Ivoire,11/26/2025,3756,381,3856,531,5,0,,628,2,5,2,3,18,12,12,12,1
50131 - COOP-CA-ECAPR (Fairtrade FFA 1),50131,COOP-CA-ECAPR (Fairtrade FFA 1),25405,ecaprims,Cote d'Ivoire,11/26/2025,1397,71,1315,153,55,55,46,,2,5,2,3,10,10,1,10,5
50131 - COOPAAAKO (Fairtrade - FFA 4),50131,COOPAAAKO (Fairtrade - FFA 4),26115,coopaaakoims,Cote d'Ivoire,11/26/2025,441,,0,441,0,0,,,2,4,2,2,13,13,1,13,1
50131 - NANTEBESSOU (Fairtrade - FFA 4),50131,NANTEBESSOU (Fairtrade - FFA 4),26113,nantebessouims,Cote d'Ivoire,11/26/2025,478,,478,0,0,0,,,1,3,1,2,13,13,0,13,0
50131 - SCANFI (Fairtrade FFA 4),50131,SCANFI (Fairtrade FFA 4),26082,scanfiims,Cote d'Ivoire,11/26/2025,1673,28,1077,732,14,6,,,2,4,2,2,16,16,1,16,2
50131 - SCOES (Fairtrade FFA 3),50131,SCOES (Fairtrade FFA 3),26062,scoesims,Cote d'Ivoire,11/26/2025,1034,264,248,1051,246,212,33,24,2,4,2,2,8,8,1,8,1
"50131 - SCOOPAKAM COOP CA, Societe Cooperative Agricole de",50131,"SCOOPAKAM COOP CA, Societe Cooperative Agricole de",26050,scoopakamims,Cote d'Ivoire,11/26/2025,2040,,1848,192,1080,971,1573,,1,3,1,2,25,25,5,25,0
50131 - SOCOOPAK COOP-CA (Fairtrade FFA 1),50131,SOCOOPAK COOP-CA (Fairtrade FFA 1),25415,socoopakims,Cote d'Ivoire,11/26/2025,821,136,980,22,0,0,,13,1,3,1,2,7,7,0,7,3
50131 - UPRAD (Fairtrade FFA 1),50131,UPRAD (Fairtrade FFA 1),25413,upradims,Cote d'Ivoire,11/26/2025,1399,,820,579,4,4,275,1,1,4,1,3,7,8,0,8,4
50132 - General Cocoa Company,50132,General Cocoa Company,25451,sucdendr,Dominican Republic,11/26/2025,624,368,2107,1770,0,0,13,275,4,4,4,,9,7,1,7,1
50132 - General Cocoa Company,50132,General Cocoa Company,26177,sucdenmw01,Ecuador,11/26/2025,564,20,608,495,0,0,,,,,,,,,,,0
50132 - General Cocoa Company,50132,General Cocoa Company,26179,sucdenmw02,Ecuador,11/26/2025,724,9,1019,116,0,0,,,,,,,,,,,0
50132 - General Cocoa Company,50132,General Cocoa Company,26181,sucdenmw03,Ecuador,11/26/2025,270,5,404,52,0,0,,,,2,2,,,,,,0
50132 - General Cocoa Company,50132,General Cocoa Company,26183,sucdenmw04,Ecuador,11/26/2025,170,35,239,217,0,0,,,,,,,,,,,0
50132 - General Cocoa Company,50132,General Cocoa Company,26185,sucdenmw05,Ecuador,11/26/2025,300,,581,83,0,0,,,,,,,,,,,0
50132 - General Cocoa Company,50132,General Cocoa Company,26187,sucdenhsy01,Ecuador,11/26/2025,304,221,334,434,0,0,,,,,,,,,,,0
50132 - General Cocoa Company,50132,General Cocoa Company,26189,sucdenhsy02,Ecuador,11/26/2025,416,3,528,123,0,0,,,,,,,,,,,0
50132 - General Cocoa Company,50132,General Cocoa Company,26191,sucdenhsy03,Ecuador,11/26/2025,171,3,230,47,0,0,,,,,,,,,,,0
50132 - General Cocoa Company,50132,General Cocoa Company,26219,sucdenkkfuferrerogh,Ghana,11/26/2025,4383,2861,7371,2487,33210,4538,,,,5,5,,,7,1,7,1
50132 - General Cocoa Company,50132,General Cocoa Company,26221,sucdenolakoko,Nigeria,11/26/2025,3672,2271,6377,5758,0,0,,,,,,,,,,,0
